Genome ID,Genome Name,Version,Kleborate version,strain,species,species_match,contig_count,N50,largest_contig,total_size,ambiguous_bases,QC_warnings,ST,virulence_score,resistance_score,num_resistance_classes,num_resistance_genes,Yersiniabactin,YbST,Colibactin,CbST,Aerobactin,AbST,Salmochelin,SmST,RmpADC,RmST,rmpA2,wzi,K_locus,K_type,K_locus_problems,K_locus_confidence,K_locus_identity,K_locus_missing_genes,O_locus,O_type,O_locus_problems,O_locus_confidence,O_locus_identity,O_locus_missing_genes,AGly_acquired,Col_acquired,Fcyn_acquired,Flq_acquired,Gly_acquired,MLS_acquired,Phe_acquired,Rif_acquired,Sul_acquired,Tet_acquired,Tgc_acquired,Tmt_acquired,Bla_acquired,Bla_inhR_acquired,Bla_ESBL_acquired,Bla_ESBL_inhR_acquired,Bla_Carb_acquired,Bla_chr,SHV_mutations,Omp_mutations,Col_mutations,Flq_mutations,truncated_resistance_hits,spurious_resistance_hits,Chr_ST,gapA,infB,mdh,pgi,phoE,rpoB,tonB,ybtS,ybtX,ybtQ,ybtP,ybtA,irp2,irp1,ybtU,ybtT,ybtE,fyuA,clbA,clbB,clbC,clbD,clbE,clbF,clbG,clbH,clbI,clbL,clbM,clbN,clbO,clbP,clbQ,iucA,iucB,iucC,iucD,iutA,iroB,iroC,iroD,iroN,rmpA,rmpD,rmpC,spurious_virulence_hits
5f49585164435f1def747342,ERR1204852,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,90,180141,453849,5491098,yes (776),ambiguous_bases,ST11,1,1,8,14,ybt 10; ICEKp4 (truncated),26-1LV,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),?,Good,100.00%,,unknown (O1/O2v2),unknown (O2afg),?-,None,98.50%,"O1/O2v2_04_glf,O1/O2v2_05_wbbN",aac(3)-IIa.v1^;aac(6')-Ib'.v1;aadA*,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12,DHA-1;OXA-1;OXA-9.v1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,MgrB-53%,GyrA-83I;ParC-80I,-,aadA2?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35*-71%,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48e3c9f87f39ea7891dee3,ERR1204854,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,92,159026,389388,5550854,yes (588),ambiguous_bases,ST11,1,1,7,16,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),?,Good,100.00%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib'.v1;aadA*;aadA2^,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12;dfrA14.v2*,DHA-1;OXA-1;OXA-9.v1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49961164435fe191747867,ERR1204855,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,87,180141,453496,5543718,yes (824),ambiguous_bases,ST11,1,1,8,13,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,?,Good,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12;dfrA14.v2*,DHA-1;OXA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,MgrB-53%,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4a0bcff87f39dda491f697,ERR1204856,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,98,198137,453496,5553450,yes (590),ambiguous_bases,ST11,1,1,8,9,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,?,Good,98.44%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2,-,-,-,-,-,CatB4.v1?;catA1^,-,sul1,-,-,dfrA12;dfrA14.v2*,OXA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,OmpK36-0%,MgrB-53%,GyrA-83I;ParC-80I,-,aadA2?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4930c4f87f3980ab91e559,ERR1204857,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,90,195050,367224,5561562,yes (684),ambiguous_bases,ST11,1,0,6,12,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IId^;aac(6')-Ib'.v1;aadA*,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12,DHA-1;OXA-1;OXA-9.v1,-,-,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,CTX-M-156?-83%,TEM-105?-0%;aadA2?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49f8a9f87f39235891f522,ERR1204858,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,106,182460,367227,5655747,yes (867),ambiguous_bases,ST11,1,0,6,12,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,none,Very high,98.43%,,aac(3)-IId^;aac(6')-Ib'.v1;aadA*,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12,DHA-1;OXA-1;OXA-9.v1,-,-,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,CTX-M-156?-83%,TEM-105?-0%;aadA2?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49e150f87f39935591f35f,ERR1204859,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,97,153283,389388,5462012,yes (609),ambiguous_bases,ST11,1,1,7,10,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),?,Good,100.00%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib'.v1*;aadA2^,-,-,qnrB4,-,-,catA1^,-,sul1;sul1,-,-,dfrA12,DHA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,OmpK36-78%,-,GyrA-83I;ParC-80I,OXA-1?-84%;OXA-9.v1*-23%;dfrA14.v1?-0%,-,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f496a84677a552cc5247b91,ERR1204860,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,54,333563,745266,5377364,yes (698),ambiguous_bases,ST15,0,1,7,13,-,0,-,0,-,0,-,0,-,0,-,wzi24,KL24,K24,none,Very high,100.00%,,O1/O2v1,O1,none,Very high,98.52%,,aac(6')-Ib-cr.v2*;aadA*;strA.v1*;strB.v1*,-,-,qnrB1.v1,-,-,CatB4.v1?;catII.2*,-,sul2,-,-,dfrA14.v2*,OXA-1;OXA-9.v1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-28.v1^,-,-,-,GyrA-83F;GyrA-87A;ParC-80I,-,-,ST15,1,1,1,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48d737677a55ae7b246ee2,ERR1204861,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,32,483083,735372,5436070,yes (683),ambiguous_bases,ST113,1,0,0,0,ybt 8; ICEKp3,372,-,0,-,0,-,0,-,0,-,wzi466,KL35,K35,none,Very high,98.81%,,O3/O3a,O3/O3a,none,Very high,97.87%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1,-,-,-,-,-,-,ST113,14,1,2,1,21,1,23,5,11,94,5,66,226,239,9,60,5,119,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4a1af8f87f3919c791f7bb,ERR1204862,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,85,180336,453497,5539645,yes (581),ambiguous_bases,ST11,1,1,8,13,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,?,Good,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12;dfrA14.v2*,DHA-1;OXA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,MgrB-53%,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48a091677a55314e246ad7,ERR1204863,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,86,202517,381043,5560803,yes (685),ambiguous_bases,ST11,1,1,8,13,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,?,Good,98.44%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;aadA2^,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12;dfrA14.v2*,DHA-1;OXA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,MgrB-53%,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f495e2d677a55ac5c247a41,ERR1204864,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,81,182210,392252,5681043,yes (678),ambiguous_bases,ST258,2,2,6,9,ybt 17; ICEKp10,289,clb 3,52,-,0,-,0,-,0,-,wzi154,KL107,unknown (KL107),?,Good,99.99%,,O1/O2v2,O2afg,none,Very high,98.38%,,aac(6')-Ib'.v1;aadA*;strA.v1^;strB.v1,-,-,-,-,-,-,-,sul2,-,-,dfrA14.v2*,OXA-9.v1;TEM-1D.v1^,-,-,-,KPC-3,SHV-11.v1,35Q,OmpK35-25%,-,GyrA-83I;ParC-80I,-,-,ST258,3,3,1,1,1,1,79,6,15,5,4,11,28,26,2,11,4,2,2,39,2,2,2,2,2,8,2,2,2,2,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49aa2464435f9e8f7479b2,ERR1204865,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,98,198137,453221,5551662,yes (589),ambiguous_bases,ST11,1,1,8,9,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,?,Good,98.44%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2,-,-,-,-,-,CatB4.v1?;catA1^,-,sul1,-,-,dfrA12;dfrA14.v2*,OXA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,OmpK36-0%,MgrB-53%,GyrA-83I;ParC-80I,-,aadA2?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48fba064435f00b87461a5,ERR1204866,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,75,257578,455336,5658176,yes (686),ambiguous_bases,ST3666,1,2,8,8,ybt 15; ICEKp11,230,-,0,-,0,-,0,-,0,-,wzi24,KL24,K24,?,Good,99.99%,,O1/O2v1,O2a,none,Very high,98.52%,,strA.v1^;strB.v1,-,-,-,-,mphA,-,-,sul2,tet(A).v1,-,dfrA14.v2*,TEM-1D.v1^,-,-,-,NDM-1,SHV-11.v1,35Q,-,-,GyrA-83F;GyrA-87A;ParC-80I,-,aac(6')-Ib'.v1?-69%;aac(6')-Ib-Hangzhou*?-0%,ST3666,3,3,1,1,1,201,4,6,15,22,4,1,37,34,14,1,4,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f486b6764435fe5b474560c,ERR1204867,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,97,178126,367752,5647642,yes (681),ambiguous_bases,ST11,1,0,7,15,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IId^;aac(6')-Ib'.v1;aadA*;aadA2^;armA,-,-,qnrB4,-,mphE.v2;msrE,CatB4.v1?;catA1^,-,sul1,-,-,dfrA12,DHA-1;OXA-1;OXA-9.v1,-,-,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,CTX-M-156?-83%,TEM-105?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49f772677a55c5b12485d9,ERR1204868,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,112,182631,367224,5662757,yes (651),ambiguous_bases,ST11,1,0,7,15,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IId^;aac(6')-Ib'.v1;aadA*;aadA2^;armA,-,-,qnrB4,-,mphE.v2;msrE,CatB4.v1?;catA1^,-,sul1,-,-,dfrA12,DHA-1;OXA-1;OXA-9.v1,-,-,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,CTX-M-156?-83%,TEM-117?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4a08c4677a55fbfe248738,ERR1204869,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,114,153283,389388,5374253,yes (641),ambiguous_bases,ST11,1,1,6,9,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),?,Good,100.00%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib'.v1;aadA*,-,-,-,-,-,CatB4.v1?,-,-,-,-,dfrA14.v2*,OXA-1;OXA-9.v1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,-,armA*?-0%;sul1*?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47bece677a55ba282458d1,ERR1204870,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,46,376634,684256,5417515,yes (973),ambiguous_bases,ST3132,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi267,KL142,unknown (KL142),?,Good,99.82%,,O1/O2v1,O1,none,Very high,98.35%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1^,-,-,-,-,-,-,ST3132,2,1,1,37,10,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48981864435f167c74596e,ERR1204871,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,100,126492,236689,5416287,yes (680),ambiguous_bases,ST11,1,1,7,8,ybt 10; ICEKp4? (truncated),22-1LV,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),-,High,99.99%,KL105_11,O1/O2v2,O2afg,?-,Good,98.44%,O1/O2v2_07_kfoC,aadA2^,-,-,qnrB4,-,-,catA1^,-,sul1;sul1,-,-,dfrA12,DHA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,16,12,4,3,3,206*-86%,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47d08064435fde5a744784,ERR1204872,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,48,301820,862816,5568962,yes (1272),ambiguous_bases,ST35,1,0,4,6,ybt 16; ICEKp12,287-1LV,-,0,-,0,-,0,-,0,-,wzi199,KL110,unknown (KL110),?-,Good,99.94%,KL110_16_wcpZ,O1/O2v1,O1,none,Very high,99.23%,,strA.v1^;strB.v1,-,-,qnrS1,-,-,catA1^,-,-,-,-,-,LAP-2;TEM-1D.v1^,-,-,-,-,SHV-33,-,-,-,GyrA-83I;ParC-80I,-,sul2?-0%;tet(A).v1?-0%,ST35,2,1,2,1,10,1,19,6,15,5,4,11,239,409,2,11,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f48974df87f393bdc91d867,ERR1204873,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,101,180675,340373,5562165,yes (689),ambiguous_bases,ST11,1,1,8,11,ybt 10; ICEKp4,26,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Perfect,100.00%,,O1/O2v2,O2afg,?,Good,98.44%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2,-,-,qnrB4,-,-,CatB4.v1?;catA1^,-,sul1;sul1,-,-,dfrA12,DHA-1;OXA-1,-,CTX-M-15,-,-,SHV-11.v1,35Q,-,MgrB-53%,GyrA-83I;ParC-80I,-,aadA2?-0%,ST11,3,3,1,1,1,1,4,16,12,4,3,3,35,33,3,10,9,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f492784677a55117b24758e,ERR1204874,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,64,238290,567100,5537379,yes (709),ambiguous_bases,ST15,1,1,6,6,ybt 10; ICEKp4,17-1LV,-,0,-,0,-,0,-,0,-,wzi93,KL112,unknown (KL112),none,Very high,98.64%,,O1/O2v1,O1,?-,Good,98.53%,O1/O2v1_07_kfoC,strA.v1^;strB.v1,-,-,-,-,-,-,-,sul2,tet(A).v1,-,-,TEM-1D.v1^,-,CTX-M-15,-,-,SHV-28.v1^,-,-,-,GyrA-83F;GyrA-87A;ParC-80I,-,-,ST15,1,1,1,1,1,1,1,15,3,4,3,3,7,28,3,3,3,186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f492bc364435f78ad746e9a,ERR1204875,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,60,267899,521744,5555269,yes (781),ambiguous_bases,ST307,0,1,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.27%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1*;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-28.v1^,-,-,-,GyrA-83I;ParC-80I,-,-,ST307,4,1,2,52,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f496b5064435f86817474ee,ERR1204876,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,72,198236,874699,5440743,yes (775),ambiguous_bases,ST11,0,0,8,12,-,0,-,0,-,0,-,0,-,0,-,wzi75,KL105,unknown (KL105),none,Very high,100.00%,,O1/O2v2,O2afg,?-,Good,98.44%,O1/O2v2_09_gmlB,aac(6')-Ib-cr.v2^;aadA2^;aph3-Ia.v1^,-,-,-,-,mphA,catA1^;catB3.v2,arr-3,sul1;sul1,-,-,dfrA12,DHA-1;OXA-1,-,-,-,-,SHV-11.v1,35Q,-,-,GyrA-83I;ParC-80I,-,-,ST11,3,3,1,1,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f485d78f87f39ede091cc04,ERR1204877,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,56,313354,978139,5550541,yes (866),ambiguous_bases,ST3648,1,2,2,2,ybt 14; ICEKp5,151-1LV,-,0,-,0,-,0,-,0,-,wzi50,KL15,K15,none,Very high,99.78%,,O4,O4,none,Very high,99.72%,,-,-,-,-,-,-,-,-,-,tet(A).v1,-,-,-,-,-,-,OXA-48,SHV-11.v1^,35Q,-,-,-,-,-,ST3648,2,9,2,1,13,1,497,4,109,5,4,1,69,62,2,4,4,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4862c664435fa787745598,ERR1204878,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,48,411886,1376875,5492162,yes (592),ambiguous_bases,ST3649,3,0,0,0,-,0,-,0,iuc 3,13-2LV,-,0,-,0,-,wzi101,KL24,K24,none,Very high,99.02%,,O1/O2v1,O2a,none,Very high,98.75%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1,-,-,-,-,-,-,ST3649,3,107,1,1,7,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55,7,12,8,9,-,-,-,-,-,-,-,-
5f49960af87f39b3af91edf1,ERR1204879,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,68,247871,521110,5580056,yes (786),ambiguous_bases,ST307,1,2,9,13,ybt 13; ICEKp2 (truncated),500-1LV,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),?,Good,99.27%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,OXA-48,SHV-28.v1^,-,-,-,GyrA-83I;ParC-80I,-,-,ST307,4,1,2,52,1,1,7,6,4,131,134,1,323*-77%,367,2,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f47f03b64435f69c7744c55,ERR1204881,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,32,513538,1654488,5398517,yes (485),ambiguous_bases,ST147,0,1,4,5,-,0,-,0,-,0,-,0,-,0,-,wzi64,KL64,K64,none,Very high,100.00%,,O1/O2v1,O2a,none,Very high,98.64%,,aac(3)-IIa.v1^;aadA2,-,-,qnrA1,-,-,-,-,sul1,-,-,-,-,-,CTX-M-15,-,-,SHV-11.v1^,35Q,-,-,GyrA-83I;ParC-80I,-,-,ST147,3,4,6,1,7,4,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49015e64435f3053746238,ERR1204882,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,57,272160,1008192,5527665,yes (1020),ambiguous_bases,ST3147,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi473,KL38,K38,*,Very high,96.37%,,O12,O12,none,Very high,98.02%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1,-,-,-,-,-,fosA7*?-0%,ST3147,2,5,6,1,12,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4992c964435f411d747824,ERR1204883,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,53,286904,939464,5400769,yes (1075),ambiguous_bases,ST37,0,0,5,6,-,0,-,0,-,0,-,0,-,0,-,wzi85,KL125,unknown (KL125),*,High,90.29%,,O3/O3a,O3/O3a,*,Very high,95.41%,,strA.v1;strB.v1,-,-,-,-,-,catA1^,-,sul1,tet(D),-,dfr22,-,-,-,-,-,SHV-1^,-,OmpK35-70%;OmpK36-85%,-,-,-,-,ST37,2,9,2,1,13,1,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f4982aff87f39816b91ec90,ERR1204885,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,32,391990,1290158,5193573,yes (396),ambiguous_bases,ST791,0,0,0,0,-,0,-,0,-,0,-,0,-,0,-,wzi322,KL62,K62,none,Very high,99.70%,,O1/O2v1,O1,none,Very high,98.18%,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SHV-1^,-,-,-,-,-,-,ST791,2,1,1,37,9,4,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5f49e1ecf87f397d2d91f37b,ERR1204886,v2.3.3,v2.3.0,,Klebsiella pneumoniae,strong,50,379130,789753,5598380,yes (776),ambiguous_bases,ST307,0,1,8,13,-,0,-,0,-,0,-,0,-,0,-,wzi173,KL102,unknown (KL102),none,Very high,99.27%,,O1/O2v2,O2afg,none,Very high,98.45%,,aac(3)-IIa.v1^;aac(6')-Ib-cr.v2;strA.v1^;strB.v1,-,-,qnrB1.v2^;qnrS1,-,-,CatB4.v1?,-,sul2,tet(A).v1,-,dfrA14.v2*,OXA-1;TEM-1D.v1^,-,CTX-M-15,-,-,SHV-28.v1^,-,-,-,GyrA-83I;ParC-80I,-,-,ST307,4,1,2,52,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
